country,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Domestic Aviation,Ground Transport,Industry,Power,Residential,Country,Agriculture,Building,Bunker Fuels,Electricity/Heat,Energy,Fugitive Emissions,Industrial Processes,Land-Use Change and Forestry,Manufacturing/Construction,Other Fuel Combustion,Total excluding LUCF,Total including LUCF,Transportation,Waste
Japan,2020-05-16,-40.0,-12.0,-52.0,-55.0,-23.0,14.0,0.00432235,0.42948776,0.54916577,1.10132514,0.17015284,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-05-17,-32.0,-1.0,-2.0,-48.0,-20.0,9.0,0.00442469,0.34179364,0.46499512,0.93252501,0.14552944,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-05-18,-32.0,-7.0,-20.0,-42.0,-20.0,13.0,0.00428008,0.48399634,0.60241402,1.20811192,0.15080233,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-05-19,-29.0,-4.0,-20.0,-43.0,-22.0,14.0,0.00451164,0.47954185,0.57777554,1.15870065,0.190467,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-05-20,-26.0,1.0,-6.0,-41.0,-21.0,12.0,0.00457121,0.46738191,0.56521977,1.13352065,0.26454992,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-05-21,-27.0,-1.0,-8.0,-41.0,-21.0,12.0,0.00454176,0.46268247,0.59728309,1.19782209,0.25126441,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-05-22,-29.0,-2.0,-5.0,-41.0,-21.0,13.0,0.00453557,0.48185356,0.5584102,1.11986441,0.17852509,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-05-23,-27.0,0.0,-8.0,-43.0,-20.0,11.0,0.00432341,0.42305764,0.49115107,0.9849795,0.14365477,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-05-24,-27.0,-1.0,8.0,-42.0,-17.0,8.0,0.00432553,0.34299149,0.47555810000000004,0.95370855,0.12939406,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-05-25,-22.0,2.0,2.0,-35.0,-18.0,10.0,0.00440087,0.49550755,0.57885252,1.16086048,0.13220268,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-05-26,-22.0,-1.0,-8.0,-36.0,-18.0,11.0,0.00441437,0.49795205,0.6408156999999999,1.28512461,0.13582619,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-05-27,-20.0,2.0,5.0,-35.0,-18.0,10.0,0.004563,0.48672158,0.58334959,1.16987913,0.14120309,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-05-28,-20.0,1.0,5.0,-34.0,-18.0,10.0,0.00447817,0.44683343,0.5449826999999999,1.0929362,0.14308239999999997,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-05-29,-21.0,2.0,5.0,-34.0,-17.0,11.0,0.00456597,0.51313323,0.53086074,1.0646153,0.13324688,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-05-30,-20.0,3.0,1.0,-34.0,-14.0,8.0,0.00432876,0.47838138,0.50776346,1.01829484,0.12392348,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-05-31,-22.0,0.0,-16.0,-39.0,-14.0,7.0,0.00456777,0.37065387,0.52002743,1.04288963,0.12850599,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-01,-21.0,-2.0,-13.0,-26.0,-11.0,8.0,0.00512106,0.50475511,0.59928278,1.2740303,0.1272372,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-02,-16.0,2.0,5.0,-27.0,-13.0,8.0,0.00520887,0.49578732,0.59049252,1.25534286,0.12615979,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-03,-19.0,1.0,5.0,-28.0,-13.0,8.0,0.00525929,0.49128404,0.62919155,1.3376141000000001,0.12583802,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-04,-18.0,2.0,2.0,-28.0,-13.0,8.0,0.0052438,0.49770072,0.62976193,1.33882669,0.12466326,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-05,-18.0,1.0,1.0,-29.0,-15.0,9.0,0.00572592,0.51660418,0.61697123,1.31163463,0.12801603,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-06,-17.0,1.0,-2.0,-31.0,-15.0,7.0,0.00544575,0.48562871,0.55942617,1.18929813,0.13335809,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-07,-15.0,2.0,10.0,-32.0,-13.0,5.0,0.00571983,0.40518881,0.48436396,1.02972151,0.13304252,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-08,-17.0,-1.0,1.0,-26.0,-11.0,7.0,0.00540319,0.50581582,0.59348872,1.26171257,0.12856197,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-09,-13.0,2.0,7.0,-26.0,-12.0,8.0,0.00543758,0.50707389,0.66001077,1.40313346,0.1237285,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-10,-14.0,2.0,-1.0,-26.0,-13.0,7.0,0.00565197,0.50936402,0.67923329,1.4439991,0.12202877,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-11,-20.0,-6.0,-26.0,-28.0,-14.0,9.0,0.00554172,0.49770072,0.72411338,1.5394108,0.12268347,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-12,-16.0,0.0,-10.0,-27.0,-15.0,9.0,0.00638266,0.51660418,0.68655029,1.45955448,0.12236455,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-13,-18.0,-6.0,-40.0,-35.0,-19.0,9.0,0.00612939,0.50586921,0.61020772,1.29725591,0.12332989999999999,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-14,-16.0,-2.0,-30.0,-36.0,-13.0,6.0,0.00623627,0.43462721,0.56597172,1.20321348,0.12245314,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-15,-12.0,3.0,-3.0,-23.0,-11.0,6.0,0.0069183000000000005,0.51800896,0.65736694,1.39751288,0.12490449,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-16,-9.0,3.0,6.0,-23.0,-11.0,7.0,0.00743308,0.51710316,0.63660761,1.35338008,0.12761447,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-17,-11.0,2.0,10.0,-23.0,-12.0,6.0,0.00753185,0.51620923,0.6023002,1.2804451000000001,0.12809881,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-18,-16.0,-4.0,-14.0,-25.0,-13.0,7.0,0.00775503,0.52901871,0.64706687,1.3756157,0.13326473,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-19,-15.0,-5.0,-26.0,-26.0,-15.0,9.0,0.00925126,0.53817057,0.60191108,1.27961788,0.13591749,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-20,-7.0,6.0,10.0,-21.0,-12.0,4.0,0.00872457,0.51171333,0.47332244,1.00624805,0.13359056,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-21,-9.0,2.0,11.0,-24.0,-10.0,4.0,0.00905181,0.46314912,0.47927628,1.01890547,0.12893954,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-22,-16.0,-5.0,-14.0,-22.0,-11.0,7.0,0.0086959,0.51883094,0.60862877,1.29389917,0.13063159,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-23,-8.0,3.0,6.0,-20.0,-11.0,6.0,0.00859048,0.5201165,0.62919782,1.33762744,0.12415376,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-24,-11.0,1.0,6.0,-21.0,-11.0,6.0,0.00857403,0.5174943000000001,0.65563294,1.39382653,0.12400376,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-25,-11.0,2.0,-13.0,-20.0,-12.0,6.0,0.00884822,0.52534367,0.68858504,1.46388022,0.12773504,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-26,-11.0,1.0,-7.0,-21.0,-13.0,7.0,0.00916595,0.52376049,0.67718251,1.43963928,0.12769074,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-27,-8.0,3.0,0.0,-20.0,-15.0,5.0,0.00903367,0.50364007,0.59149274,1.25746926,0.12582525,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-28,-12.0,-1.0,-20.0,-28.0,-12.0,5.0,0.0093237,0.45125734,0.5469129,1.16269586,0.12707927,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-29,-9.0,0.0,1.0,-19.0,-9.0,6.0,0.00890163,0.51676106,0.61833987,1.31454425,0.12652328,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-06-30,-11.0,-2.0,-22.0,-21.0,-10.0,7.0,0.00886281,0.52428467,0.69662244,1.48096713,0.12320121,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-01,-13.0,-2.0,-12.0,-21.0,-9.0,6.0,0.01085256,0.50321781,0.67514976,1.47358151,0.11863933,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-02,-9.0,3.0,2.0,-19.0,-10.0,5.0,0.01087805,0.51729707,0.62718347,1.3688903000000001,0.12109751,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-03,-14.0,-4.0,-14.0,-21.0,-11.0,7.0,0.01145047,0.52751693,0.63788605,1.39224975,0.12007229999999999,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-04,-13.0,-1.0,-28.0,-27.0,-13.0,7.0,0.010979000000000001,0.48495121,0.56419649,1.23141495,0.12054193,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-05,-12.0,2.0,-7.0,-28.0,-11.0,5.0,0.01111288,0.44254141,0.53580706,1.16945219,0.11825104,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-06,-20.0,-9.0,-31.0,-22.0,-11.0,7.0,0.01085663,0.52731243,0.68487557,1.49480905,0.11800041,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-07,-12.0,-1.0,-18.0,-22.0,-12.0,7.0,0.0105204,0.52598094,0.72442075,1.58112034,0.11803097,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-08,-12.0,-1.0,-12.0,-22.0,-12.0,6.0,0.01078447,0.51605273,0.687459,1.50044763,0.11803553,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-09,-14.0,-2.0,-20.0,-21.0,-11.0,7.0,0.01106375,0.52141264,0.68753643,1.50061664,0.11800908,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-10,-13.0,0.0,-17.0,-22.0,-12.0,7.0,0.01153254,0.53357115,0.67755525,1.47883172,0.11792155,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-11,-12.0,1.0,-22.0,-27.0,-15.0,7.0,0.01123686,0.48787267,0.60500524,1.3204841,0.11826701,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-12,-11.0,2.0,-3.0,-27.0,-10.0,5.0,0.01161939,0.44595039999999997,0.52736349,1.15102326,0.12014491,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-13,-15.0,-5.0,-18.0,-20.0,-10.0,6.0,0.01120757,0.52686214,0.62270309,1.35911142,0.12131074,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-14,-12.0,-2.0,-17.0,-22.0,-12.0,7.0,0.01099349,0.52099669,0.6677036999999999,1.45732974,0.11932309,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-15,-10.0,1.0,-9.0,-20.0,-11.0,6.0,0.011083599999999999,0.5208548,0.63070407,1.37657436,0.12335829,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-16,-9.0,3.0,0.0,-20.0,-11.0,6.0,0.01126163,0.52154686,0.60991217,1.33119397,0.12015973,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-17,-14.0,-3.0,-15.0,-22.0,-12.0,7.0,0.01213007,0.5328409000000001,0.60794385,1.3268978999999999,0.11918468,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-18,-13.0,0.0,-15.0,-26.0,-11.0,6.0,0.0118926,0.48651687,0.53501051,1.16771364,0.11797850000000001,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-19,-13.0,0.0,6.0,-28.0,-10.0,5.0,0.01206907,0.42586,0.52837405,1.15322892,0.11787599,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-20,-11.0,1.0,-4.0,-20.0,-9.0,5.0,0.01174014,0.52192351,0.71111333,1.55207556,0.11786212,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-21,-7.0,3.0,0.0,-19.0,-10.0,6.0,0.01210389,0.52990819,0.76680419,1.67362641,0.11790117,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-22,-4.0,4.0,-1.0,-16.0,-9.0,4.0,0.01594705,0.53521413,0.75039237,1.63780597,0.1179973,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-23,6.0,3.0,9.0,-39.0,-58.0,18.0,0.01702701,0.46474547,0.65725004,1.43451358,0.11836279999999999,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-24,-2.0,1.0,26.0,-42.0,-61.0,21.0,0.01495064,0.46660335,0.62164078,1.35679283,0.11844829,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-25,-16.0,-3.0,-19.0,-28.0,-20.0,8.0,0.01584431,0.47398642,0.59640607,1.30171557,0.11853966,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-26,-18.0,-4.0,-21.0,-29.0,-12.0,6.0,0.01666129,0.43940363,0.57422918,1.25331229,0.11837966,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-27,-13.0,-1.0,-14.0,-20.0,-11.0,6.0,0.01385939,0.52540152,0.72211573,1.57608939,0.11895021,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-28,-10.0,0.0,-8.0,-21.0,-12.0,7.0,0.01301536,0.52833571,0.7444108,1.6247506,0.11825654,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-29,-12.0,1.0,-3.0,-22.0,-12.0,6.0,0.01290684,0.51859893,0.71441273,1.55927683,0.11804179,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-30,-11.0,2.0,-2.0,-22.0,-12.0,6.0,0.01294288,0.52617786,0.70403051,1.5366166,0.11784983,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-07-31,-14.0,1.0,-5.0,-23.0,-12.0,7.0,0.01367339,0.52450268,0.70814769,1.54560275,0.11784549,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-08-01,-15.0,3.0,3.0,-26.0,-9.0,5.0,0.01695508,0.48570832,0.43649817,1.32397494,0.11784549999999999,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-08-02,-15.0,2.0,9.0,-29.0,-10.0,5.0,0.01673138,0.4245402,0.4203215,1.27490828,0.11784346,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-08-03,-12.0,0.0,3.0,-22.0,-12.0,6.0,0.01660282,0.52090062,0.53688534,1.6284667,0.11784346,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-08-04,-8.0,5.0,8.0,-22.0,-13.0,6.0,0.01666629,0.52446003,0.5766266999999999,1.74900915,0.11784346,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-08-05,-9.0,3.0,6.0,-23.0,-14.0,6.0,0.01670321,0.5267489000000001,0.59433831,1.80273156,0.11784354,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-08-06,-9.0,3.0,4.0,-23.0,-14.0,6.0,0.01702346,0.53643374,0.59276042,1.79794555,0.11786326,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-08-07,-11.0,1.0,1.0,-24.0,-15.0,7.0,0.01900522,0.54225424,0.58319788,1.76894069,0.11808152,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
Japan,2020-08-08,-14.0,2.0,0.0,-25.0,-12.0,5.0,0.01930112,0.49769676,0.50231062,1.52359557,0.11813602,Japan,25.39259259,137.77037040000002,35.05185185,514.4703704,1138.055556,3.511851852,68.90185185,-60.66296296,223.2962963,28.4262963,1243.367778,1182.703704,230.5703704,11.01851852
